inventory_id,product_id,quantity_in_stock,last_stocked
3698,4065,16,25-03-2024
3699,1495,157,03-10-2024
3700,113,55,10-05-2024
3701,2128,47,27-07-2024
3702,2338,148,24-01-2024
3703,1457,30,13-09-2024
3704,2923,170,25-05-2024
3705,4245,75,18-10-2024
3706,4053,9,21-03-2024
3707,4608,74,18-03-2024
3708,742,177,03-02-2024
3709,3223,28,12-09-2024
3710,3707,5,20-05-2024
3711,916,120,01-02-2024
3712,4668,93,01-09-2024
3713,4513,174,18-03-2024
3714,1038,108,30-01-2024
3715,131,197,20-09-2024
3716,3744,128,17-03-2024
3717,2790,197,14-05-2024
3718,2459,187,16-06-2024
3719,2162,41,14-02-2024
3720,1977,180,12-02-2024
3721,1692,91,21-06-2024
3722,3042,39,02-01-2024
3723,2509,77,04-03-2024
3724,356,119,07-07-2024
3725,1489,17,15-07-2024
3726,3007,172,22-04-2024
3727,2512,12,03-07-2024
3728,2457,193,13-03-2024
3729,2316,38,25-04-2024
3730,3690,172,29-04-2024
3731,4645,148,26-06-2024
3732,1966,17,12-08-2024
3733,1192,46,02-11-2024
3734,4138,174,15-03-2024
3735,1453,198,22-06-2024
3736,4875,81,07-03-2024
3737,4372,128,17-10-2024
3738,4676,162,09-03-2024
3739,64,104,29-03-2024
3740,3610,109,25-10-2024
3741,4996,108,29-08-2024
3742,3777,193,17-10-2024
3743,4598,68,12-02-2024
3744,4142,166,06-07-2024
3745,2381,173,23-10-2024
3746,972,172,27-05-2024
3747,3576,17,30-01-2024
3748,3882,165,24-08-2024
3749,4918,152,28-09-2024
3750,1332,191,07-06-2024
3751,3305,139,04-08-2024
3752,4830,62,03-03-2024
3753,488,151,07-03-2024
3754,334,128,14-05-2024
3755,4936,176,21-07-2024
3756,925,92,31-07-2024
3757,4648,102,12-05-2024
3758,2652,192,15-09-2024
3759,808,9,21-07-2024
3760,3194,114,16-04-2024
3761,4583,47,13-09-2024
3762,1282,36,17-03-2024
3763,1594,136,16-02-2024
3764,4898,193,24-03-2024
3765,2966,160,03-09-2024
3766,4401,27,30-09-2024
3767,105,86,18-10-2024
3768,104,77,01-05-2024
3769,1149,44,27-09-2024
3770,2447,51,21-09-2024
3771,3053,93,21-09-2024
3772,3747,37,11-07-2024
3773,3188,71,28-04-2024
3774,3113,177,06-01-2024
3775,2277,59,23-07-2024
3776,4331,196,22-06-2024
3777,3250,163,29-04-2024
3778,1988,3,22-06-2024
3779,477,77,16-04-2024
3780,1403,163,11-01-2024
3781,3975,102,24-06-2024
3782,351,128,16-03-2024
3783,4711,142,24-08-2024
3784,4777,54,04-07-2024
3785,820,27,28-02-2024
3786,3313,24,11-08-2024
3787,2493,190,01-09-2024
3788,3594,183,12-06-2024
3789,211,1,10-02-2024
3790,575,147,16-10-2024
3791,1827,125,08-07-2024
3792,191,160,14-05-2024
3793,4441,106,07-06-2024
3794,3630,45,12-05-2024
3795,3615,120,19-06-2024
3796,3670,8,07-07-2024
3797,1418,140,17-08-2024
3798,3050,46,10-08-2024
3799,1446,8,22-01-2024
3800,4193,106,29-05-2024
3801,807,101,18-02-2024
3802,891,110,15-07-2024
3803,4954,81,04-04-2024
3804,3785,14,14-10-2024
3805,2875,39,22-04-2024
3806,1730,58,11-04-2024
3807,782,138,27-02-2024
3808,2128,111,07-05-2024
3809,2216,25,18-02-2024
3810,3040,111,03-02-2024
3811,2407,18,15-07-2024
3812,2675,85,15-01-2024
3813,1604,98,19-08-2024
3814,749,2,02-05-2024
3815,630,146,11-04-2024
3816,3835,124,09-05-2024
3817,24,98,01-05-2024
3818,1196,50,31-01-2024
3819,896,96,15-08-2024
3820,2577,26,14-09-2024
3821,4564,144,18-02-2024
3822,4732,193,22-04-2024
3823,359,121,10-02-2024
3824,4980,23,23-05-2024
3825,193,116,20-02-2024
3826,4983,80,18-07-2024
3827,2401,42,16-06-2024
3828,4560,189,02-04-2024
3829,3389,87,30-04-2024
3830,4329,109,31-07-2024
3831,1429,180,07-04-2024
3832,1558,22,03-01-2024
3833,4787,63,26-01-2024
3834,2420,198,14-06-2024
3835,2986,152,27-10-2024
3836,1778,182,03-02-2024
3837,3336,78,17-09-2024
3838,177,190,24-06-2024
3839,3043,118,19-01-2024
3840,2420,10,09-09-2024
3841,2742,75,16-09-2024
3842,407,167,27-05-2024
3843,1439,62,07-04-2024
3844,357,91,23-08-2024
3845,2375,128,15-02-2024
3846,329,62,28-04-2024
3847,4744,166,28-04-2024
3848,1983,156,06-05-2024
3849,397,133,23-03-2024
3850,401,42,05-04-2024
3851,3277,81,10-07-2024
3852,1126,13,24-09-2024
3853,1988,98,15-05-2024
3854,3917,48,10-03-2024
3855,1548,147,08-01-2024
3856,775,176,07-02-2024
3857,1769,150,19-05-2024
3858,99,139,28-05-2024
3859,1568,26,26-08-2024
3860,1033,68,07-02-2024
3861,2348,62,17-04-2024
3862,4038,170,18-06-2024
3863,1513,70,18-09-2024
3864,2385,56,12-02-2024
3865,2570,141,27-05-2024
3866,3209,139,22-09-2024
3867,4784,23,26-04-2024
3868,3376,76,30-01-2024
3869,4425,9,16-05-2024
3870,4184,182,03-07-2024
3871,2501,77,29-03-2024
3872,4035,100,13-03-2024
3873,127,68,03-07-2024
3874,3704,83,14-06-2024
3875,2549,51,20-07-2024
3876,3801,38,14-04-2024
3877,676,52,03-01-2024
3878,4052,23,08-10-2024
3879,2006,66,28-08-2024
3880,466,164,04-02-2024
3881,2119,101,19-03-2024
3882,1823,192,13-04-2024
3883,2318,186,28-01-2024
3884,673,61,01-09-2024
3885,3217,109,09-07-2024
3886,676,169,15-07-2024
3887,4688,131,27-01-2024
3888,4863,142,07-01-2024
3889,3524,25,28-08-2024
3890,1749,103,03-01-2024
3891,4814,116,08-07-2024
3892,4523,157,13-02-2024
3893,1864,100,10-08-2024
3894,4649,34,25-05-2024
3895,4256,81,06-07-2024
3896,1247,160,06-09-2024
3897,262,10,09-02-2024
3898,1205,49,12-09-2024
3899,4127,62,26-04-2024
3900,187,25,13-05-2024
3901,2253,3,09-02-2024
3902,2730,95,01-05-2024
3903,4257,67,14-08-2024
3904,1115,32,19-05-2024
3905,4682,112,08-02-2024
3906,368,114,18-04-2024
3907,795,121,14-08-2024
3908,4652,52,25-09-2024
3909,171,122,10-09-2024
3910,1503,4,19-05-2024
3911,1146,23,06-05-2024
3912,3608,13,25-07-2024
3913,4310,66,27-10-2024
3914,1418,98,14-03-2024
3915,1858,177,29-07-2024
3916,10,52,07-07-2024
3917,3584,65,23-03-2024
3918,1282,22,28-05-2024
3919,1672,194,01-08-2024
3920,939,66,15-01-2024
3921,2336,100,30-06-2024
3922,3367,132,08-03-2024
3923,3474,120,18-08-2024
3924,3467,185,02-06-2024
3925,1295,158,14-06-2024
3926,155,80,09-10-2024
3927,1957,166,31-01-2024
3928,662,28,19-07-2024
3929,3700,153,20-01-2024
3930,658,197,26-07-2024
3931,2900,43,09-04-2024
3932,348,89,03-04-2024
3933,3041,171,21-07-2024
3934,465,83,20-07-2024
3935,571,90,27-01-2024
3936,4852,188,28-05-2024
3937,2749,185,29-07-2024
3938,2386,84,30-04-2024
3939,4152,114,24-07-2024
3940,674,15,24-02-2024
3941,3137,1,30-06-2024
3942,1924,58,04-10-2024
3943,4429,138,06-03-2024
3944,84,109,16-03-2024
3945,317,47,10-09-2024
3946,2010,72,10-01-2024
3947,3899,18,18-08-2024
3948,1258,133,22-08-2024
3949,2694,118,13-01-2024
3950,2017,105,25-06-2024
3951,2246,85,07-01-2024
3952,2956,148,01-11-2024
3953,1673,65,01-05-2024
3954,292,136,07-10-2024
3955,3474,148,29-05-2024
3956,3905,169,16-04-2024
3957,3578,72,07-04-2024
3958,735,131,12-05-2024
3959,1613,198,02-01-2024
3960,3709,34,01-04-2024
3961,4844,156,09-01-2024
3962,3142,12,14-09-2024
3963,3776,115,03-01-2024
3964,4012,8,26-05-2024
3965,1438,19,17-09-2024
3966,1690,81,02-01-2024
3967,891,178,11-04-2024
3968,732,88,18-05-2024
3969,1266,114,03-10-2024
3970,3669,39,08-10-2024
3971,3205,26,18-02-2024
3972,4716,31,18-09-2024
3973,4395,59,24-08-2024
3974,1043,69,26-08-2024
3975,4874,133,19-01-2024
3976,3184,15,17-07-2024
3977,2589,140,02-02-2024
3978,4394,111,18-07-2024
3979,4715,29,05-07-2024
3980,197,51,30-03-2024
3981,4066,28,22-03-2024
3982,1032,198,21-01-2024
3983,4796,23,12-01-2024
3984,722,145,09-03-2024
3985,1555,171,10-07-2024
3986,1039,170,04-09-2024
3987,2659,91,26-05-2024
3988,1816,84,02-04-2024
3989,1371,85,04-10-2024
3990,1530,79,23-02-2024
3991,4640,30,26-06-2024
3992,1056,118,12-03-2024
3993,563,145,05-03-2024
3994,2647,146,21-03-2024
3995,4740,169,30-10-2024
3996,3309,4,11-07-2024
3997,1034,174,27-03-2024
3998,418,72,14-06-2024
3999,2734,127,26-08-2024
4000,4467,161,05-05-2024
4001,2394,179,24-01-2024
4002,3130,65,11-04-2024
4003,4142,5,21-03-2024
4004,3469,77,26-02-2024
4005,312,144,09-09-2024
4006,3778,109,29-05-2024
4007,1678,22,18-01-2024
4008,2433,40,08-05-2024
4009,2108,59,15-08-2024
4010,4327,155,19-01-2024
4011,4726,198,11-04-2024
4012,4328,35,29-06-2024
4013,3405,137,31-03-2024
4014,4593,99,18-05-2024
4015,827,102,22-03-2024
4016,4687,120,07-05-2024
4017,2695,102,24-02-2024
4018,220,187,04-03-2024
4019,1593,0,11-06-2024
4020,1105,147,21-10-2024
4021,2938,95,12-09-2024
4022,1852,146,22-05-2024
4023,3343,189,11-04-2024
4024,3626,157,17-08-2024
4025,3752,165,21-03-2024
4026,4803,78,21-01-2024
4027,3502,99,04-11-2024
4028,3528,10,22-10-2024
4029,246,75,13-05-2024
4030,2070,149,22-03-2024
4031,194,64,06-08-2024
4032,4660,175,30-06-2024
4033,141,182,14-03-2024
4034,613,54,25-10-2024
4035,1796,19,28-04-2024
4036,14,101,23-05-2024
4037,3409,11,07-02-2024
4038,4392,141,16-03-2024
4039,2132,118,19-09-2024
4040,2328,173,12-09-2024
4041,4236,161,14-05-2024
4042,986,59,26-08-2024
4043,2122,182,16-08-2024
4044,1705,98,17-06-2024
4045,3145,176,24-04-2024
4046,1241,41,26-02-2024
4047,3499,173,12-06-2024
4048,1248,106,24-01-2024
4049,886,91,03-09-2024
4050,1591,158,27-05-2024
4051,4795,127,25-01-2024
4052,4887,134,04-10-2024
4053,1588,48,10-01-2024
4054,2961,124,24-08-2024
4055,2122,136,06-08-2024
4056,784,157,29-08-2024
4057,4781,194,01-10-2024
4058,826,44,27-06-2024
4059,3371,166,01-03-2024
4060,2163,194,30-06-2024
4061,709,58,09-04-2024
4062,878,47,05-01-2024
4063,4087,107,29-09-2024
4064,4572,172,02-05-2024
4065,764,185,04-02-2024
4066,853,77,10-04-2024
4067,2922,101,11-09-2024
4068,4454,168,28-09-2024
4069,1100,122,04-04-2024
4070,912,69,14-02-2024
4071,3489,38,30-05-2024
4072,3858,45,22-04-2024
4073,4460,163,05-02-2024
4074,2235,5,03-11-2024
4075,3273,25,27-01-2024
4076,2083,187,24-08-2024
4077,4357,135,26-08-2024
4078,4675,170,04-02-2024
4079,2058,60,29-09-2024
4080,937,98,18-03-2024
4081,293,36,17-06-2024
4082,1736,82,22-05-2024
4083,599,46,12-06-2024
4084,2687,143,30-04-2024
4085,2909,86,05-10-2024
4086,4010,73,20-01-2024
4087,725,177,05-09-2024
4088,1274,14,22-10-2024
4089,2580,114,01-03-2024
4090,86,69,28-09-2024
4091,2039,199,20-05-2024
4092,4621,129,22-04-2024
4093,2783,130,08-03-2024
4094,4046,43,15-06-2024
4095,961,99,16-01-2024
4096,735,193,17-01-2024
4097,4471,188,09-06-2024
4098,1857,141,19-02-2024
4099,3021,52,28-07-2024
4100,4987,8,19-10-2024
4101,1756,177,07-09-2024
4102,4176,188,11-08-2024
4103,4658,115,12-09-2024
4104,3747,103,12-03-2024
4105,2337,22,05-03-2024
4106,1177,173,14-03-2024
4107,332,14,21-07-2024
4108,2591,46,10-04-2024
4109,3347,52,20-03-2024
4110,1861,25,19-05-2024
4111,3069,147,28-06-2024
4112,1784,5,24-08-2024
4113,1248,181,27-08-2024
4114,3785,174,13-03-2024
4115,3893,166,27-07-2024
4116,2799,39,07-09-2024
4117,3248,99,19-08-2024
4118,3343,86,03-05-2024
4119,3877,168,10-08-2024
4120,756,133,26-04-2024
4121,2600,154,22-05-2024
4122,3520,143,06-08-2024
4123,3988,7,07-08-2024
4124,1862,174,05-03-2024
4125,608,82,01-03-2024
4126,739,37,06-05-2024
4127,262,119,25-01-2024
4128,599,46,05-09-2024
4129,870,14,06-07-2024
4130,2550,3,18-04-2024
4131,666,42,07-07-2024
4132,4654,115,05-05-2024
4133,3870,84,09-03-2024
4134,3754,84,19-08-2024
4135,4469,141,15-04-2024
4136,3623,16,29-08-2024
4137,3800,169,21-06-2024
4138,683,123,27-06-2024
4139,3064,102,18-05-2024
4140,1934,153,03-06-2024
4141,4334,79,22-05-2024
4142,4855,123,02-05-2024
4143,806,12,09-02-2024
4144,4048,7,04-03-2024
4145,2582,38,18-07-2024
4146,2752,55,28-10-2024
4147,2037,113,18-07-2024
4148,283,128,18-09-2024
4149,3041,123,27-08-2024
4150,4478,95,17-09-2024
4151,2489,190,09-05-2024
4152,1092,196,18-06-2024
4153,4662,33,19-03-2024
4154,4612,136,27-07-2024
4155,760,177,14-03-2024
4156,325,91,15-06-2024
4157,4299,142,09-07-2024
4158,818,179,07-06-2024
4159,3004,0,13-06-2024
4160,3217,35,14-05-2024
4161,3651,31,27-10-2024
4162,2687,1,25-06-2024
4163,4196,84,23-01-2024
4164,2333,193,22-03-2024
4165,3450,105,01-02-2024
4166,3649,24,12-10-2024
4167,3259,108,02-01-2024
4168,3193,184,31-01-2024
4169,4121,153,06-03-2024
4170,990,19,19-02-2024
4171,500,113,31-08-2024
4172,4835,129,28-01-2024
4173,2042,23,05-04-2024
4174,2907,158,28-03-2024
4175,3827,77,07-09-2024
4176,4758,23,22-10-2024
4177,579,91,28-09-2024
4178,424,88,19-07-2024
4179,2575,24,10-07-2024
4180,2862,4,18-05-2024
4181,1087,186,01-11-2024
4182,587,134,22-03-2024
4183,1165,19,05-09-2024
4184,2481,158,28-10-2024
4185,2725,1,21-09-2024
4186,1951,74,31-10-2024
4187,2831,5,11-04-2024
4188,3779,74,10-03-2024
4189,4772,26,29-01-2024
4190,237,160,27-04-2024
4191,2233,163,21-04-2024
4192,1893,67,13-10-2024
4193,3422,112,17-07-2024
4194,241,9,24-03-2024
4195,1297,89,03-11-2024
4196,4475,70,10-05-2024
4197,2649,124,22-04-2024
4198,1257,20,19-09-2024
4199,2582,133,28-10-2024
4200,4716,128,21-10-2024
4201,2235,47,08-05-2024
4202,1130,134,20-10-2024
4203,4116,100,31-10-2024
4204,4218,91,25-06-2024
4205,2137,63,22-04-2024
4206,494,100,06-08-2024
4207,4689,14,15-07-2024
4208,2975,36,23-07-2024
4209,1390,112,03-10-2024
4210,139,41,01-09-2024
4211,549,67,30-03-2024
4212,3111,123,28-08-2024
4213,2061,131,14-06-2024
4214,1734,111,21-07-2024
4215,1915,107,18-03-2024
4216,4083,177,06-08-2024
4217,4698,102,26-09-2024
4218,3441,172,19-02-2024
4219,1449,137,20-05-2024
4220,3320,66,28-02-2024
4221,2570,118,24-05-2024
4222,1142,28,21-04-2024
4223,3474,79,24-03-2024
4224,2303,130,14-01-2024
4225,2652,30,30-08-2024
4226,4019,40,15-03-2024
4227,4454,158,12-05-2024
4228,929,7,24-09-2024
4229,361,108,06-04-2024
4230,1996,56,20-10-2024
4231,4328,153,11-05-2024
4232,3935,148,08-03-2024
4233,3622,198,25-01-2024
4234,3022,116,16-05-2024
4235,613,163,25-01-2024
4236,4500,140,09-07-2024
4237,2101,126,16-03-2024
4238,1864,43,21-09-2024
4239,2934,65,21-04-2024
4240,1745,190,02-11-2024
4241,316,198,27-05-2024
4242,277,8,12-06-2024
4243,3984,110,09-01-2024
4244,3037,109,01-11-2024
4245,1383,57,16-06-2024
4246,2708,62,25-07-2024
4247,2060,119,08-10-2024
4248,2265,45,10-08-2024
4249,4242,24,05-09-2024
4250,1560,71,07-08-2024
4251,1099,6,03-10-2024
4252,352,137,12-10-2024
4253,2184,156,28-02-2024
4254,3175,33,17-10-2024
4255,4386,74,09-04-2024
4256,1034,72,01-07-2024
4257,596,130,09-02-2024
4258,271,165,19-05-2024
4259,2619,112,03-07-2024
4260,3182,96,29-10-2024
4261,456,126,04-05-2024
4262,2325,55,10-06-2024
4263,2706,5,10-02-2024
4264,4487,7,07-01-2024
4265,4217,103,30-07-2024
4266,1388,114,19-01-2024
4267,334,106,15-09-2024
4268,4456,161,30-01-2024
4269,783,89,16-01-2024
4270,1726,191,07-11-2024
4271,4041,185,23-03-2024
4272,4317,128,08-01-2024
4273,10,8,04-03-2024
4274,4383,98,10-03-2024
4275,2389,157,09-02-2024
4276,3476,26,04-10-2024
4277,3374,163,24-02-2024
4278,3360,116,22-03-2024
4279,3678,35,14-08-2024
4280,135,63,11-05-2024
4281,3884,65,21-05-2024
4282,359,19,11-02-2024
4283,1627,27,10-03-2024
4284,2926,126,07-02-2024
4285,392,61,11-06-2024
4286,4174,190,19-08-2024
4287,398,130,17-07-2024
4288,3369,99,28-03-2024
4289,2581,64,22-02-2024
4290,991,110,15-03-2024
4291,1681,123,29-02-2024
4292,3197,152,03-08-2024
4293,4845,159,17-05-2024
4294,4653,24,10-04-2024
4295,4459,108,08-02-2024
4296,2116,143,11-04-2024
4297,2277,77,19-02-2024
4298,1665,118,04-03-2024
4299,2058,136,07-06-2024
4300,2590,139,30-03-2024
4301,1325,114,31-08-2024
4302,3604,100,21-02-2024
4303,487,112,09-06-2024
4304,1648,80,15-10-2024
4305,1145,80,16-10-2024
4306,1417,89,19-02-2024
4307,3366,136,14-02-2024
4308,663,132,24-04-2024
4309,3864,154,12-04-2024
4310,4180,172,04-05-2024
4311,4316,88,19-03-2024
4312,4669,103,03-07-2024
4313,3934,76,11-02-2024
4314,1620,30,10-05-2024
4315,3438,72,07-09-2024
4316,1369,58,15-01-2024
4317,1731,22,13-04-2024
4318,2981,107,04-05-2024
4319,4605,112,18-02-2024
4320,1562,84,27-08-2024
4321,1685,150,01-06-2024
4322,3994,173,08-07-2024
4323,1111,105,30-07-2024
4324,3126,18,20-06-2024
4325,4407,128,10-07-2024
4326,2430,133,01-08-2024
4327,17,87,13-07-2024
4328,3232,17,13-01-2024
4329,4226,27,24-10-2024
4330,1701,91,31-01-2024
4331,1378,39,20-09-2024
4332,794,197,18-02-2024
4333,1266,70,05-09-2024
4334,255,36,17-05-2024
4335,486,159,22-10-2024
4336,3874,88,23-08-2024
4337,2474,151,08-02-2024
4338,3798,161,21-03-2024
4339,22,15,10-03-2024
4340,1440,27,13-06-2024
4341,2089,189,27-07-2024
4342,1588,190,25-04-2024
4343,4286,168,13-03-2024
4344,3426,153,16-03-2024
4345,959,17,08-03-2024
4346,410,109,01-10-2024
4347,301,121,23-09-2024
4348,2364,12,01-06-2024
4349,4646,96,14-03-2024
4350,3946,74,11-05-2024
4351,841,187,17-05-2024
4352,2548,108,04-11-2024
4353,159,136,14-04-2024
4354,2615,67,09-06-2024
4355,1425,95,25-08-2024
4356,1873,128,21-09-2024
4357,4862,30,16-01-2024
4358,936,56,21-03-2024
4359,4498,68,15-03-2024
4360,1541,178,05-10-2024
4361,2939,75,30-05-2024
4362,3571,191,12-10-2024
4363,4566,176,06-08-2024
4364,4326,95,01-10-2024
4365,2632,18,14-03-2024
4366,4439,149,03-02-2024
4367,1248,82,14-01-2024
4368,687,141,12-05-2024
4369,4693,92,21-06-2024
4370,3155,70,02-02-2024
4371,2653,61,08-08-2024
4372,4911,64,25-06-2024
4373,3882,56,06-04-2024
4374,295,47,09-03-2024
4375,2390,140,18-03-2024
4376,935,186,30-09-2024
4377,517,197,31-07-2024
4378,755,113,08-02-2024
4379,1432,197,17-05-2024
4380,2219,101,23-04-2024
4381,3704,181,12-05-2024
4382,1658,38,11-05-2024
4383,2979,32,23-02-2024
4384,3895,19,25-06-2024
4385,2884,66,05-08-2024
4386,3413,94,10-10-2024
4387,688,39,01-07-2024
4388,1204,41,18-06-2024
4389,4249,177,05-09-2024
4390,1596,20,29-10-2024
4391,149,9,03-03-2024
4392,4397,0,01-09-2024
4393,1666,6,27-05-2024
4394,4001,179,03-01-2024
4395,4848,2,11-03-2024
4396,4612,133,24-03-2024
4397,4340,115,08-05-2024
4398,3240,108,15-06-2024
4399,1248,123,20-04-2024
4400,1256,97,09-01-2024
4401,409,161,19-09-2024
4402,2516,167,14-08-2024
4403,2445,149,31-03-2024
4404,4070,1,06-01-2024
4405,3340,32,29-08-2024
4406,1050,127,25-08-2024
4407,2417,10,22-10-2024
4408,4579,88,27-08-2024
4409,1523,88,26-07-2024
4410,4172,36,17-06-2024
4411,1735,101,16-07-2024
4412,4777,67,23-08-2024
4413,2684,17,31-01-2024
4414,3319,110,20-08-2024
4415,3045,144,08-10-2024
4416,1442,3,24-05-2024
4417,1538,25,05-01-2024
4418,3821,41,06-07-2024
4419,515,134,27-09-2024
4420,62,84,05-08-2024
4421,1747,50,18-06-2024
4422,3511,77,11-07-2024
4423,1971,98,08-08-2024
4424,4620,122,01-06-2024
4425,2051,1,09-08-2024
4426,1627,19,09-08-2024
4427,2901,3,23-08-2024
4428,3410,196,07-08-2024
4429,3256,6,25-03-2024
4430,1352,139,16-09-2024
4431,1139,158,22-07-2024
4432,848,7,12-02-2024
4433,3520,160,09-08-2024
4434,4133,40,07-09-2024
4435,1888,141,17-02-2024
4436,617,37,31-08-2024
4437,1056,7,08-08-2024
4438,3676,113,22-04-2024
4439,4244,53,06-08-2024
4440,780,174,21-09-2024
4441,448,27,27-06-2024
4442,3603,125,15-04-2024
4443,464,130,30-05-2024
4444,1000,194,15-02-2024
4445,1857,101,08-03-2024
4446,2877,162,01-04-2024
4447,3019,98,13-09-2024
4448,447,196,02-02-2024
4449,4263,69,20-08-2024
4450,4642,104,27-09-2024
4451,4399,72,14-09-2024
4452,2357,105,04-01-2024
4453,4848,17,15-01-2024
4454,869,66,25-02-2024
4455,4755,95,22-04-2024
4456,3228,114,05-02-2024
4457,4870,71,20-05-2024
4458,4928,51,10-05-2024
4459,2393,92,13-02-2024
4460,1436,193,11-07-2024
4461,1922,143,06-05-2024
4462,689,185,20-07-2024
4463,4403,8,22-10-2024
4464,380,24,02-06-2024
4465,4214,88,25-03-2024
4466,2643,130,24-06-2024
4467,4748,101,22-03-2024
4468,4547,62,09-05-2024
4469,940,15,20-03-2024
4470,873,152,19-03-2024
4471,1016,170,05-03-2024
4472,3460,178,02-07-2024
4473,2676,100,14-01-2024
4474,467,95,20-02-2024
4475,3211,107,15-07-2024
4476,3448,19,28-10-2024
4477,1783,35,18-08-2024
4478,411,128,22-08-2024
4479,2075,42,05-06-2024
4480,58,12,07-06-2024
4481,1086,199,17-06-2024
4482,3009,151,13-07-2024
4483,3516,185,17-06-2024
4484,1121,111,26-07-2024
4485,345,158,23-05-2024
4486,2016,127,28-07-2024
4487,3821,46,16-10-2024
4488,2824,14,14-04-2024
4489,1110,75,23-03-2024
4490,4358,200,28-01-2024
4491,3571,188,04-02-2024
4492,4658,106,29-05-2024
4493,2131,79,03-03-2024
4494,4269,172,27-01-2024
4495,3214,128,24-01-2024
4496,1356,81,03-10-2024
4497,1445,39,17-09-2024
4498,4763,99,26-09-2024
4499,1308,28,06-06-2024
4500,3046,151,17-05-2024
4501,995,22,20-10-2024
4502,1924,88,02-02-2024
4503,1984,151,28-04-2024
4504,2170,68,29-09-2024
4505,1681,32,27-08-2024
4506,3317,142,08-04-2024
4507,783,79,28-06-2024
4508,2600,68,21-03-2024
4509,2363,23,01-11-2024
4510,2626,79,26-08-2024
4511,3360,61,05-06-2024
4512,1377,136,12-10-2024
4513,4666,151,21-05-2024
4514,3899,111,22-09-2024
4515,856,19,02-11-2024
4516,4818,95,22-04-2024
4517,1129,149,17-10-2024
4518,3586,24,19-03-2024
4519,2820,114,31-01-2024
4520,1440,173,08-01-2024
4521,1094,115,12-05-2024
4522,4534,103,17-05-2024
4523,902,194,19-06-2024
4524,1411,61,11-07-2024
4525,2708,81,26-01-2024
4526,409,115,14-09-2024
4527,4746,190,18-01-2024
4528,2762,68,20-03-2024
4529,3473,185,21-09-2024
4530,4481,46,22-01-2024
4531,1230,66,13-09-2024
4532,4650,124,27-10-2024
4533,4419,174,25-02-2024
4534,1908,133,28-06-2024
4535,3271,109,08-05-2024
4536,632,137,10-08-2024
4537,4318,112,09-06-2024
